77	28.299
77	190.161
77	178.286
77	16.506
77	131.503
77	110.722
77	10.411
77	10.353
76	89.965
76	5.066
76	17.911
76	130.148
74	40.411
73	7.193
73	5.371
73	24.232
73	196.083
73	11.443
72	9.458
72	9.309
72	295.921
72	27.472
72	22.088
72	13.048
72	10.023
71	86.168
71	45.008
71	4.471
71	4.365
71	4.245
71	4.172
71	4.135
71	4.115
71	16.474
71	13.531
71	10.782
70	75.189
70	20.691
70	123.144
69	98.002
69	4.772
69	16.052
68	70.071
68	21.101
68	13.91
68	122.889
67	86.974
67	20.994
67	19.605
67	17.217
67	15.827
66	96.036
66	27.144
66	16.087
65	9.615
65	94.545
65	8.75
65	64.491
65	397.912
64	9.479
64	9.349
64	74.224
64	7.096
64	48.818
64	4.486
64	4.343
64	4.295
64	4.293
64	4.272
64	4.271
64	28.198
64	24.276
64	13.991
64	13.28
64	13.279
63	90.265
63	62.698
62	11.644
61	93.547
61	81.083
61	27.119
60	3.381
59	9.043
59	7.262
59	35.52
59	22.061
59	11.351
58	71.059
58	5.081
58	38.202
58	18.948
58	100.354
57	79.803
57	784.489
57	47.594
56	75.862
56	4.191
56	14.153
56	13.282
55	71.397
55	134.76
55	12.107
54	34.681
54	153.818
53	48.354
53	241.348
53	178.285
53	14.258
53	11.631
52	8.348
52	4.966
52	29.607
52	213.097
52	10.817
51	555.599
51	467.537
51	435.152
51	38.927
51	37.3
51	35.614
51	25.008
51	173.583
51	11.301
50	71.968
50	6.654
50	46.764
50	2.794
50	23.281
49	65.426
49	190.285
49	16.283
49	14.598
49	11.416
48	73.344
48	2.873
47	95.007
47	7.763
47	6.507
47	6.404
47	5.989
47	5.967
47	5.958
47	5.941
47	25.499
47	206.709
47	139.176
47	138.182
47	11.386
46	62.434
46	4.406
46	173.017
46	11.037
45	60.902
45	30.656
45	12.194
44	88.305
44	70.299
44	35.599
44	17.292
44	15.515
44	125.459
44	12.215
43	9.585
43	8.33
43	7.36
43	64.057
43	20.398
43	18.908
42	9.336
42	78.432
42	68.204
42	66.799
42	66.78
42	14.636
42	13.594
41	9.701
41	64.813
41	48.061
41	16.399
41	15.689
41	10.316
40	9.066
40	8.849
40	80.108
40	50.16
40	30.331
40	19.611
40	17.973
40	15.578
40	14.753
39	328.718
39	28.421
39	22.235
39	21.542
39	17.231
39	14.053
38	65.507
38	62.307
37	8.687
37	67.13
37	61.912
37	377.032
37	31.884
37	23.399
37	12.28
37	11.725
37	11.365
37	10.973
36	8.478
36	77.166
36	66.547
36	63.558
36	6.215
36	29.772
36	19.333
36	149.874
36	134.325
36	12.876
36	123.237
36	105.205
36	10.298
35	9.839
35	9.434
35	6.878
35	66.403
35	60.032
35	42.191
35	208.386
35	18.762
35	17.14
35	168.645
35	132.713
34	8.728
34	7.895
34	32.596
34	20.434
34	18.463
34	12.213
34	10.499
33	51.38
33	253.978
33	15.178
33	14.825
32	48.174
32	26.325
32	17.891
32	11.216
32	10.541
31	80.967
31	60.222
31	57.498
31	46.672
31	42.885
31	14.534
31	12.947
31	11.438
30	23.547
30	15.492
29	9.385
29	76.918
29	6.554
29	5.568
29	5.561
29	38.499
29	33.087
29	31.163
29	27.532
29	25.027
29	24.286
29	20.009
29	16.727
29	12.791
29	10.622
28	69.099
28	60.493
28	53.23
28	34.429
28	30.344
28	29.933
28	211.725
28	149.826
28	140.494
27	8.028
27	7.335
27	65.516
27	34.366
27	21.113
27	21.018
27	166.034
27	14.593
27	12.335
27	11.704
27	10.759
27	10.686
26	8.628
26	76.763
26	58.14
26	57.823
26	53.804
26	25.692
26	14.868
26	11.116
26	10.39
26	10.204
25	9.27
25	9.113
25	76.663
25	7.394
25	6.998
25	45.148
25	29.424
25	21.871
25	14.628
25	11.835
25	111.324
25	109.453
25	10.641
25	10.566
24	9.958
24	9.534
24	36.872
24	20.872
24	17.591
24	16.414
24	12.609
24	11.749
24	10.257
24	10.247
24	10.225
23	9.473
23	91.726
23	7.77
23	57.544
23	49.263
23	41.472
23	29.151
23	26.081
23	18.798
23	16.919
23	144.814
23	13.742
23	12.393
22	9.04
22	8.602
22	43.653
22	16.942
22	16.488
22	148.386
22	14.539
21	9.418
21	8.008
21	70.375
21	36.717
21	33.368
21	293.681
21	26.559
21	18.715
20	8.718
20	8.329
20	51.547
20	50.46
20	43.508
20	30.42
20	30.288
20	24.336
20	14.896
20	132.16
20	11.529
20	11.23
20	11.153
20	10.585
19	9.652
19	9.54
19	8.745
19	8.555
19	8.496
19	8.162
19	7.92
19	7.743
19	6.432
19	56.095
19	4.352
19	20.738
19	18.41
18	9.616
18	9.389
18	8.241
18	7.56
18	6.966
18	6.87
18	32.071
18	21.225
18	19.235
18	17.541
18	15.44
18	14.599
18	13.208
17	8.457
17	81.584
17	7.332
17	7.315
17	55.039
17	38.541
17	3.755
17	35.963
17	25.801
17	243.291
17	22.221
17	215.092
17	13.788
17	13.589
17	13.053
17	11.407
16	9.951
16	9.508
16	7.394
16	6.985
16	6.673
16	47.78
16	47.539
16	3.787
16	3.597
16	29.209
16	28.265
16	24.039
16	18.825
16	17.916
16	17.888
16	16.032
16	15.658
16	14.876
16	14.699
16	14.668
16	14.353
16	141.689
16	133.484
16	12.426
15	8.979
15	8.902
15	8.85
15	8.298
15	8.111
15	5.801
15	55.412
15	51.752
15	27.578
15	25.142
15	227.553
15	22.468
15	14.275
15	12.697
15	10.798
14	9.049
14	7.813
14	7.796
14	7.06
14	5.987
14	5.232
14	50.217
14	4.392
14	4.38
14	42.932
14	4.188
14	34.297
14	33.103
14	26.466
14	24.616
14	24.281
14	18.21
14	17.668
14	17.199
14	14.363
14	10.054
13	9.815
13	9.727
13	9.543
13	91.473
13	8.949
13	8.515
13	8.403
13	8.165
13	7.901
13	7.618
13	6.694
13	66.889
13	63.467
13	4.921
13	44.401
13	4.353
13	41.448
13	38.81
13	3.517
13	3.462
13	29.338
13	25.98
13	18.374
13	11.453
12	9.978
12	9.87
12	9.376
12	82.935
12	8.096
12	7.877
12	7.192
12	7.052
12	6.804
12	589.769
12	44.092
12	4.159
12	358.345
12	33.497
12	23.091
12	22.793
12	22.54
12	22.285
12	20.457
12	20.246
12	1.496
12	14.522
12	13.937
12	13.861
12	13.802
12	12.496
12	12.258
12	10.827
12	10.466
11	9.86
11	9.268
11	9.1
11	9.058
11	7.746
11	7.511
11	7.131
11	6.713
11	67.039
11	6.435
11	5.649
11	4.939
11	4.127
11	35.061
11	23.735
11	20.602
11	20.418
11	191.063
11	18.011
11	17.238
11	16.391
11	159.679
11	15.487
11	14.718
11	14.032
11	12.987
11	12.462
11	10.445
11	104.145
11	10.145
10	9.857
10	9.563
10	9.438
10	9.336
10	8.711
10	8.658
10	8.58
10	8.445
10	8.372
10	8.176
10	8.055
10	7.819
10	7.645
10	7.548
10	7.319
10	58.941
10	54.081
10	5.035
10	50.346
10	4.884
10	4.85
10	36.195
10	348.714
10	30.248
10	29.638
10	26.836
10	23.356
10	21.635
10	19.358
10	192.825
10	18.394
10	17.877
10	15.864
10	13.339
10	12.252
10	10.431
10	10.388
10	10.175
9	9.321
9	8.936
9	8.611
9	8.556
9	8.554
9	8.206
9	8.133
9	8.05
9	7.924
9	7.759
9	7.414
9	6.411
9	6.156
9	6.001
9	5.974
9	58.087
9	5.705
9	56.482
9	54.723
9	54.515
9	5.271
9	5.257
9	47.328
9	46.068
9	4.338
9	3.905
9	3.73
9	35.233
9	25.981
9	2.299
9	21.966
9	13.511
9	12.688
9	12.53
9	12.394
9	11.653
9	11.26
9	10.546
9	105.099
9	10.478
9	10.477
9	10.256
8	9.938
8	9.816
8	9.532
8	92.865
8	9.079
8	9.016
8	8.776
8	86.881
8	8.51
8	8.257
8	82.454
8	7.81
8	7.179
8	7.097
8	6.993
8	6.46
8	64.015
8	6.349
8	6.012
8	5.828
8	5.59
8	5.537
8	51.569
8	5.144
8	5.123
8	44.613
8	429.933
8	4.249
8	4.219
8	4.113
8	4.031
8	3.988
8	3.879
8	3.878
8	3.817
8	3.738
8	36.227
8	26.168
8	23.987
8	2.136
8	18.482
8	17.487
8	16.202
8	14.707
8	139.188
8	13.516
8	13.089
8	12.785
8	127.273
8	12.256
8	12.117
8	12.046
8	11.751
8	11.594
8	11.432
8	11.272
8	11.23
8	10.245
7	9.952
7	9.914
7	9.567
7	9.432
7	9.249
7	9.07
7	8.976
7	8.947
7	8.042
7	7.88
7	7.737
7	7.203
7	6.454
7	6.292
7	6.198
7	6.162
7	60.023
7	5.924
7	5.678
7	489.976
7	4.736
7	44.918
7	4.278
7	4.182
7	4.18
7	4.167
7	4.153
7	4.141
7	4.042
7	4.037
7	3.999
7	3.989
7	39.045
7	3.893
7	3.746
7	33.411
7	2.451
7	239.459
7	22.515
7	18.927
7	18.583
7	17.789
7	14.137
7	11.972
7	11.572
7	11.323
6	9.837
6	9.133
6	9.033
6	8.951
6	8.909
6	8.832
6	82.793
6	8.159
6	76.523
6	74.807
6	6.765
6	6.616
6	6.261
6	6.103
6	5.732
6	5.703
6	5.026
6	4.872
6	4.694
6	4.661
6	4.472
6	44.511
6	4.426
6	4.35
6	42.922
6	4.292
6	4.267
6	4.26
6	4.25
6	4.236
6	42.044
6	4.192
6	4.085
6	4.053
6	4.049
6	4.045
6	4.009
6	3.977
6	3.962
6	3.956
6	3.951
6	3.941
6	3.933
6	3.915
6	3.913
6	3.904
6	3.894
6	3.88
6	3.828
6	3.814
6	3.804
6	3.804
6	3.762
6	3.751
6	3.747
6	3.735
6	3.719
6	3.718
6	3.652
6	3.602
6	33.812
6	3.369
6	33.684
6	3.32
6	31.43
6	3.093
6	29.009
6	28.96
6	28.61
6	2.436
6	23.652
6	23.63
6	23.442
6	20.931
6	19.096
6	19.086
6	18.734
6	18.702
6	18.605
6	13.789
6	13.71
6	13.681
6	127.523
6	11.702
6	11.263
6	11.143
6	104.969
5	9.384
5	8.767
5	7.894
5	7.145
5	6.573
5	4.382
5	4.221
5	4.08
5	3.891
5	3.785
5	29.712
5	2.053
5	18.73
5	1.859
5	18.506
5	1.792
5	16.876
5	1.528
5	1.504
5	1.491
5	13.977
5	1.395
5	13.692
5	13.603
4	9.751
4	8.659
4	8.569
4	8.037
4	7.163
4	5.955
4	5.864
4	5.357
4	5.253
4	5.233
4	4.694
4	43.67
4	3.899
4	3.889
4	36.1
4	3.291
4	22.264
4	2.117
4	18.203
4	1.81
4	14.913
4	13.037
4	10.89
3	93.865
3	9.053
3	8.766
3	6.424
3	6.415
3	5.523
3	5.511
3	5.181
3	4.634
3	3.879
3	3.812
3	3.498
3	3.49
3	31.925
3	2.855
3	27.208
3	229.51
3	2.19
3	20.86
3	1.959
3	18.525
3	1.842
3	1.7
3	1.547
3	1.539
3	1.528
3	1.515
3	1.511
3	1.504
3	1.459
3	1.452
3	1.232
3	11.329
3	11.266
2	8.982
2	85.55
2	8.239
2	7.227
2	6.08
2	45.689
2	4.308
2	420.769
2	3.985
2	3.662
2	3.289
2	29.662
2	27.387
2	2.657
2	2.533
2	215.263
2	20.075
2	1.817
2	1.747
2	1.692
2	1.669
2	1.616
2	16.15
2	1.602
2	1.586
2	1.577
2	1.557
2	1.557
2	15.459
2	1.503
2	1.493
2	1.492
2	1.488
2	1.484
2	1.468
2	1.468
2	1.457
2	1.457
2	1.442
2	1.433
2	1.427
2	1.412
2	1.409
2	140.253
2	1.402
2	1.401
2	1.396
2	1.392
2	1.391
2	1.391
2	1.38
2	1.357
2	1.348
2	1.333
2	1.331
2	1.328
2	1.321
2	1.317
2	1.31
2	1.299
2	1.292
2	1.291
2	1.289
2	1.287
2	1.285
2	1.284
2	1.283
2	1.276
2	1.275
2	1.275
2	1.274
2	1.271
2	1.264
2	1.261
2	1.261
2	1.26
2	1.258
2	1.257
2	1.256
2	1.255
2	1.254
2	1.251
2	1.251
2	1.25
2	1.25
2	1.249
2	1.242
2	1.24
2	1.234
2	1.234
2	1.233
2	1.222
2	1.222
2	1.221
2	1.217
2	1.214
2	1.208
2	1.205
2	1.204
2	1.204
2	1.204
2	1.204
2	1.202
2	1.2
2	1.195
2	1.19
2	1.19
2	1.19
2	1.179
2	1.175
2	1.174
2	1.173
2	1.173
2	1.172
2	1.171
2	1.169
2	1.168
2	1.165
2	1.16
2	1.159
2	1.159
2	1.155
2	1.151
2	1.15
2	1.138
2	1.134
2	1.133
2	11.187
2	111.505
2	1.103
2	110.115
2	11.001
2	1.076
2	1.073
2	1.07
2	1.063
2	1.034
1	9.998
1	9.993
1	9.99
1	9.985
1	9.985
1	9.984
1	9.981
1	9.98
1	9.978
1	9.97
1	9.969
1	9.966
1	9.964
1	9.952
1	9.946
1	9.945
1	9.945
1	9.932
1	9.925
1	9.918
1	9.911
1	9.907
1	9.906
1	9.857
1	9.847
1	9.812
1	9.766
1	9.749
1	9.688
1	9.682
1	9.679
1	9.667
1	9.638
1	9.631
1	9.574
1	9.56
1	9.548
1	9.275
1	9.102
1	8.951
1	8.89
1	8.639
1	8.388
1	8.256
1	8.24
1	8.166
1	8.134
1	7.997
1	7.965
1	7.951
1	7.62
1	7.574
1	7.562
1	7.492
1	7.461
1	7.332
1	7.188
1	7.047
1	6.764
1	6.721
1	6.476
1	6.293
1	6.151
1	6.001
1	5.994
1	5.957
1	5.847
1	5.82
1	5.766
1	5.738
1	5.731
1	5.696
1	5.621
1	5.617
1	5.588
1	5.588
1	5.586
1	5.575
1	5.535
1	5.531
1	5.508
1	5.506
1	5.497
1	5.486
1	5.459
1	5.386
1	5.383
1	5.381
1	5.36
1	5.347
1	5.346
1	5.346
1	5.338
1	5.321
1	5.318
1	5.317
1	5.308
1	5.266
1	5.258
1	5.249
1	5.248
1	5.245
1	5.219
1	5.215
1	5.208
1	5.208
1	5.206
1	5.188
1	5.183
1	5.18
1	5.164
1	5.163
1	5.158
1	5.146
1	5.143
1	5.133
1	5.128
1	5.127
1	5.126
1	5.125
1	5.12
1	5.116
1	5.106
1	5.104
1	5.1
1	5.095
1	5.092
1	5.084
1	5.066
1	5.065
1	5.065
1	5.064
1	5.064
1	5.062
1	5.058
1	5.054
1	5.05
1	5.047
1	5.046
1	5.043
1	5.04
1	5.04
1	5.039
1	5.037
1	5.036
1	5.036
1	5.036
1	5.035
1	5.035
1	5.034
1	5.034
1	5.034
1	5.034
1	5.031
1	5.03
1	5.03
1	5.03
1	5.029
1	5.028
1	5.028
1	5.028
1	5.027
1	5.027
1	5.027
1	5.027
1	5.027
1	5.027
1	5.027
1	5.027
1	5.027
1	5.027
1	5.027
1	5.026
1	5.026
1	5.026
1	5.026
1	5.026
1	5.026
1	5.026
1	5.026
1	5.026
1	5.026
1	5.026
1	5.026
1	5.026
1	5.026
1	5.026
1	5.026
1	5.026
1	5.026
1	5.026
1	5.026
1	5.026
1	5.026
1	5.026
1	5.026
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.025
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.024
1	5.023
1	5.023
1	5.023
1	5.023
1	5.023
1	5.023
1	5.023
1	5.023
1	5.023
1	5.023
1	5.023
1	5.023
1	5.022
1	5.022
1	5.022
1	5.021
1	5.021
1	5.021
1	5.021
1	5.021
1	5.02
1	5.02
1	5.02
1	5.02
1	5.019
1	5.019
1	5.019
1	5.019
1	5.019
1	5.019
1	5.019
1	5.019
1	5.019
1	5.019
1	5.019
1	5.019
1	5.018
1	5.018
1	5.018
1	5.018
1	5.018
1	5.018
1	5.018
1	5.018
1	5.018
1	5.018
1	5.017
1	5.017
1	5.017
1	5.017
1	5.017
1	5.017
1	5.017
1	5.017
1	5.017
1	5.017
1	5.017
1	5.017
1	5.017
1	5.017
1	5.017
1	5.016
1	5.016
1	5.016
1	5.016
1	5.016
1	5.016
1	5.016
1	5.016
1	5.016
1	5.016
1	5.015
1	5.007
1	5.005
1	5.004
1	4.996
1	4.996
1	4.996
1	4.994
1	4.985
1	4.985
1	4.976
1	4.976
1	4.976
1	4.976
1	4.975
1	4.975
1	4.969
1	4.966
1	4.956
1	4.956
1	4.954
1	4.947
1	4.945
1	4.941
1	4.939
1	4.936
1	4.935
1	4.934
1	4.915
1	4.915
1	4.909
1	4.904
1	4.889
1	4.885
1	4.885
1	4.875
1	4.865
1	4.864
1	4.834
1	4.833
1	4.823
1	4.823
1	4.817
1	4.804
1	4.79
1	4.779
1	4.754
1	4.746
1	4.746
1	4.743
1	4.723
1	4.7
1	4.653
1	4.643
1	4.577
1	4.523
1	4.405
1	4.346
1	4.297
1	4.291
1	4.281
1	4.236
1	4.133
1	4.129
1	3.862
1	3.817
1	3.807
1	3.793
1	3.721
1	3.644
1	3.571
1	3.566
1	3.535
1	3.284
1	3.155
1	3.137
1	3.128
1	3.074
1	3.016
1	2.984
1	2.872
1	2.871
1	2.709
1	2.67
1	2.634
1	2.619
1	2.584
1	2.571
1	2.547
1	2.483
1	2.448
1	2.429
1	2.339
1	2.267
1	2.239
1	2.219
1	2.218
1	2.205
1	2.147
1	2.145
1	2.143
1	2.136
1	2.09
1	2.088
1	2.086
1	2.081
1	2.017
1	2.009
1	2.008
1	2.006
1	20.018
1	20.011
1	19.997
1	19.981
1	19.981
1	19.976
1	19.97
1	19.97
1	19.967
1	19.966
1	19.964
1	19.961
1	19.957
1	19.955
1	19.938
1	19.907
1	19.852
1	19.674
1	19.616
1	19.517
1	1.937
1	1.926
1	18.895
1	18.891
1	1.885
1	1.875
1	1.865
1	1.856
1	1.856
1	1.855
1	18.509
1	1.837
1	1.806
1	1.717
1	1.714
1	16.965
1	16.873
1	1.685
1	1.684
1	1.684
1	1.664
1	1.658
1	1.654
1	1.653
1	16.476
1	1.633
1	1.615
1	1.606
1	1.604
1	15.942
1	15.903
1	15.885
1	15.764
1	15.716
1	15.572
1	15.475
1	15.47
1	1.544
1	15.409
1	15.397
1	15.348
1	15.339
1	15.306
1	1.523
1	1.522
1	1.515
1	15.093
1	15.067
1	15.057
1	15.04
1	1.504
1	15.038
1	15.035
1	1.503
1	1.503
1	15.029
1	15.029
1	15.029
1	15.027
1	15.025
1	15.024
1	15.023
1	15.022
1	15.021
1	15.021
1	15.021
1	15.02
1	15.02
1	15.019
1	15.019
1	15.018
1	15.018
1	15.017
1	15.017
1	15.016
1	15.016
1	15.016
1	15.016
1	15.015
1	15.015
1	15.015
1	15.013
1	15.007
1	14.998
1	14.997
1	14.987
1	14.985
1	14.981
1	14.976
1	14.975
1	14.967
1	14.961
1	14.957
1	14.939
1	14.93
1	14.923
1	14.917
1	14.914
1	14.897
1	14.896
1	14.87
1	14.83
1	1.481
1	14.781
1	14.765
1	1.475
1	14.733
1	1.472
1	14.712
1	14.652
1	14.443
1	1.431
1	1.423
1	1.421
1	14.184
1	1.415
1	1.413
1	14.105
1	1.392
1	1.385
1	1.375
1	13.649
1	13.623
1	1.353
1	1.334
1	1.332
1	1.331
1	1.324
1	1.324
1	1.313
1	1.311
1	1.302
1	1.302
1	13.001
1	1.294
1	1.294
1	1.293
1	1.282
1	1.282
1	1.274
1	1.272
1	12.682
1	12.542
1	1.252
1	1.251
1	1.251
1	1.231
1	1.223
1	1.221
1	1.221
1	1.211
1	12.023
1	11.964
1	1.193
1	1.191
1	1.191
1	1.181
1	1.181
1	1.16
1	1.157
1	1.154
1	1.152
1	1.151
1	1.15
1	11.445
1	1.14
1	11.334
1	1.131
1	1.131
1	1.131
1	1.131
1	11.272
1	1.122
1	1.121
1	1.12
1	11.158
1	1.114
1	11.061
1	11.03
1	1.102
1	10.984
1	10.979
1	1.094
1	10.934
1	1.093
1	1.091
1	10.907
1	1.09
1	10.781
1	10.775
1	10.693
1	1.069
1	1.066
1	1.06
1	1.049
1	10.43
1	1.042
1	10.417
1	1.039
1	10.361
1	10.327
1	1.032
1	10.269
1	10.223
1	1.021
1	10.172
1	10.168
1	1.013
1	1.01
1	1.01
1	1.009
1	10.074
1	10.071
1	10.07
1	10.07
1	10.067
1	10.066
1	10.064
1	10.062
1	10.056
1	10.051
1	10.05
1	10.044
1	10.04
1	10.032
1	10.028
1	10.028
1	10.027
1	10.026
1	10.025
1	10.025
1	10.025
1	10.025
1	10.025
1	10.025
1	10.024
1	10.024
1	10.024
1	10.023
1	10.023
1	10.023
1	10.023
1	10.022
1	10.022
1	10.021
1	10.021
1	10.02
1	10.02
1	1.002
1	10.019
1	10.019
1	10.019
1	10.019
1	10.019
1	10.019
1	10.018
1	10.018
1	10.018
1	10.018
1	10.018
1	10.017
1	10.017
1	10.017
1	10.017
1	10.017
1	10.016
1	10.016
1	10.016
1	1.001
1	10.008
1	10.006
1	10.003
1	10.003
1	0.991
1	0.991
1	0.99
1	0.989
1	0.989
1	0.986
1	0.973
1	0.971
1	0.962
1	0.96
1	0.959
1	0.952
1	0.951
1	0.95
1	0.95
1	0.949
1	0.945
1	0.942
1	0.939
1	0.939
1	0.933
1	0.93
1	0.929
1	0.922
1	0.919
1	0.919
1	0.909
1	0.909
1	0.901
1	0.893
1	0.889
1	0.889
1	0.883
1	0.88
1	0.869
1	0.869
1	0.868
1	0.861
1	0.86
1	0.86
1	0.859
1	0.859
1	0.858
1	0.849
1	0.839
1	0.83
1	0.83
1	0.829
1	0.822
1	0.819
1	0.809
1	0.809
1	0.808
1	0.808
1	0.799
1	0.799
1	0.798
1	0.798
1	0.79
1	0.788
1	0.788
1	0.788
1	0.788
1	0.779
1	0.778
1	0.778
1	0.778
1	0.778
1	0.77
1	0.77
1	0.769
1	0.768
1	0.768
1	0.768
1	0.757
1	0.749
1	0.749
1	0.748
1	0.74
1	0.739
1	0.739
1	0.738
1	0.738
1	0.738
1	0.738
1	0.738
1	0.737
1	0.728
1	0.728
1	0.728
1	0.718
1	0.718
1	0.718
1	0.718
1	0.717
1	0.717
1	0.709
1	0.7
1	0.699
1	0.698
1	0.698
1	0.697
1	0.691
1	0.69
1	0.689
1	0.688
1	0.687
1	0.687
1	0.687
1	0.681
1	0.68
1	0.678
1	0.678
1	0.677
1	0.677
1	0.677
1	0.669
1	0.668
1	0.667
1	0.667
1	0.659
1	0.659
1	0.658
1	0.658
1	0.657
1	0.647
1	0.638
1	0.638
1	0.638
1	0.638
1	0.637
1	0.629
1	0.628
1	0.628
1	0.628
1	0.628
1	0.627
1	0.627
1	0.627
1	0.627
1	0.618
1	0.618
1	0.618
1	0.608
1	0.608
1	0.607
1	0.607
1	0.6
1	0.6
1	0.598
1	0.597
1	0.597
1	0.597
1	0.597
1	0.597
1	0.597
1	0.589
1	0.588
1	0.587
1	0.587
1	0.587
1	0.586
1	0.578
1	0.578
1	0.577
1	0.577
1	0.577
1	0.577
1	0.568
1	0.568
1	0.568
1	0.567
1	0.567
1	0.566
1	0.559
1	0.557
1	0.557
1	0.557
1	0.557
1	0.557
1	0.548
1	0.548
1	0.548
1	0.548
1	0.548
1	0.548
1	0.547
1	0.547
1	0.547
1	0.547
1	0.546
1	0.543
1	0.538
1	0.537
1	0.537
1	0.537
1	0.537
1	0.537
1	0.537
1	0.537
1	0.537
1	0.537
1	0.537
1	0.537
1	0.536
1	0.536
1	0.528
1	0.528
1	0.527
1	0.527
1	0.527
1	0.527
1	0.527
1	0.527
1	0.527
1	0.526
1	0.526
1	0.526
1	0.521
1	0.52
1	0.518
1	0.517
1	0.517
1	0.517
1	0.517
1	0.516
1	0.516
1	0.516
1	0.516
1	0.516
1	0.508
1	0.507
1	0.507
1	0.507
1	0.506
1	0.506
1	0.506
1	0.498
1	0.498
1	0.497
1	0.497
1	0.497
1	0.496
1	0.496
1	0.496
1	0.496
1	0.488
1	0.487
1	0.487
1	0.487
1	0.487
1	0.487
1	0.487
1	0.487
1	0.487
1	0.486
1	0.486
1	0.486
1	0.486
1	0.485
1	0.479
1	0.477
1	0.477
1	0.477
1	0.477
1	0.477
1	0.476
1	0.476
1	0.476
1	0.476
1	0.476
1	0.476
1	0.476
1	0.476
1	0.471
1	0.467
1	0.467
1	0.467
1	0.467
1	0.467
1	0.466
1	0.466
1	0.466
1	0.466
1	0.466
1	0.461
1	0.458
1	0.457
1	0.457
1	0.457
1	0.457
1	0.457
1	0.456
1	0.456
1	0.456
1	0.456
1	0.456
1	0.456
1	0.456
1	0.456
1	0.455
1	0.45
1	0.447
1	0.447
1	0.447
1	0.447
1	0.447
1	0.447
1	0.447
